probe_id,present_fraction,absent_fraction,filter_status
1559997_x_at,NA,NA,N/A_series_matrix_already_processed
1560001_at,NA,NA,N/A_series_matrix_already_processed
1560002_at,NA,NA,N/A_series_matrix_already_processed
1560006_a_at,NA,NA,N/A_series_matrix_already_processed
1560007_at,NA,NA,N/A_series_matrix_already_processed
1560010_a_at,NA,NA,N/A_series_matrix_already_processed
1560011_at,NA,NA,N/A_series_matrix_already_processed
1560012_at,NA,NA,N/A_series_matrix_already_processed
1560013_at,NA,NA,N/A_series_matrix_already_processed
1560014_s_at,NA,NA,N/A_series_matrix_already_processed
1560017_at,NA,NA,N/A_series_matrix_already_processed
1560018_at,NA,NA,N/A_series_matrix_already_processed
1560019_at,NA,NA,N/A_series_matrix_already_processed
1560020_at,NA,NA,N/A_series_matrix_already_processed
1560021_at,NA,NA,N/A_series_matrix_already_processed
1560023_x_at,NA,NA,N/A_series_matrix_already_processed
1560024_at,NA,NA,N/A_series_matrix_already_processed
1560025_at,NA,NA,N/A_series_matrix_already_processed
1560026_at,NA,NA,N/A_series_matrix_already_processed
1560028_at,NA,NA,N/A_series_matrix_already_processed
1560029_a_at,NA,NA,N/A_series_matrix_already_processed
1560030_at,NA,NA,N/A_series_matrix_already_processed
1560031_at,NA,NA,N/A_series_matrix_already_processed
1560033_at,NA,NA,N/A_series_matrix_already_processed
1560034_a_at,NA,NA,N/A_series_matrix_already_processed
1560035_at,NA,NA,N/A_series_matrix_already_processed
1560038_at,NA,NA,N/A_series_matrix_already_processed
1560042_at,NA,NA,N/A_series_matrix_already_processed
1560043_at,NA,NA,N/A_series_matrix_already_processed
1560047_s_at,NA,NA,N/A_series_matrix_already_processed
1560048_at,NA,NA,N/A_series_matrix_already_processed
1560049_at,NA,NA,N/A_series_matrix_already_processed
1560051_at,NA,NA,N/A_series_matrix_already_processed
1560058_at,NA,NA,N/A_series_matrix_already_processed
1560059_at,NA,NA,N/A_series_matrix_already_processed
1560060_s_at,NA,NA,N/A_series_matrix_already_processed
1560062_at,NA,NA,N/A_series_matrix_already_processed
1560063_a_at,NA,NA,N/A_series_matrix_already_processed
1560065_at,NA,NA,N/A_series_matrix_already_processed
1560066_at,NA,NA,N/A_series_matrix_already_processed
1560068_a_at,NA,NA,N/A_series_matrix_already_processed
1560069_at,NA,NA,N/A_series_matrix_already_processed
1560070_at,NA,NA,N/A_series_matrix_already_processed
1560071_a_at,NA,NA,N/A_series_matrix_already_processed
1560074_at,NA,NA,N/A_series_matrix_already_processed
1560075_at,NA,NA,N/A_series_matrix_already_processed
1560078_at,NA,NA,N/A_series_matrix_already_processed
1560080_at,NA,NA,N/A_series_matrix_already_processed
1560081_at,NA,NA,N/A_series_matrix_already_processed
1560082_at,NA,NA,N/A_series_matrix_already_processed
1560086_at,NA,NA,N/A_series_matrix_already_processed
1560087_a_at,NA,NA,N/A_series_matrix_already_processed
1560089_at,NA,NA,N/A_series_matrix_already_processed
1560091_a_at,NA,NA,N/A_series_matrix_already_processed
1560094_at,NA,NA,N/A_series_matrix_already_processed
1560095_s_at,NA,NA,N/A_series_matrix_already_processed
1560097_at,NA,NA,N/A_series_matrix_already_processed
1560098_at,NA,NA,N/A_series_matrix_already_processed
1560099_at,NA,NA,N/A_series_matrix_already_processed
1560100_at,NA,NA,N/A_series_matrix_already_processed
1560101_at,NA,NA,N/A_series_matrix_already_processed
1560102_at,NA,NA,N/A_series_matrix_already_processed
1560104_at,NA,NA,N/A_series_matrix_already_processed
1560105_at,NA,NA,N/A_series_matrix_already_processed
1560107_at,NA,NA,N/A_series_matrix_already_processed
1560108_at,NA,NA,N/A_series_matrix_already_processed
1560109_s_at,NA,NA,N/A_series_matrix_already_processed
1560111_at,NA,NA,N/A_series_matrix_already_processed
1560112_at,NA,NA,N/A_series_matrix_already_processed
1560115_a_at,NA,NA,N/A_series_matrix_already_processed
1560116_a_at,NA,NA,N/A_series_matrix_already_processed
1560117_at,NA,NA,N/A_series_matrix_already_processed
1560118_at,NA,NA,N/A_series_matrix_already_processed
1560119_at,NA,NA,N/A_series_matrix_already_processed
1560128_x_at,NA,NA,N/A_series_matrix_already_processed
1560129_at,NA,NA,N/A_series_matrix_already_processed
1560130_at,NA,NA,N/A_series_matrix_already_processed
1560131_at,NA,NA,N/A_series_matrix_already_processed
1560132_a_at,NA,NA,N/A_series_matrix_already_processed
1560133_at,NA,NA,N/A_series_matrix_already_processed
1560135_at,NA,NA,N/A_series_matrix_already_processed
1560136_at,NA,NA,N/A_series_matrix_already_processed
1560137_at,NA,NA,N/A_series_matrix_already_processed
1560138_at,NA,NA,N/A_series_matrix_already_processed
1560141_at,NA,NA,N/A_series_matrix_already_processed
1560142_at,NA,NA,N/A_series_matrix_already_processed
1560144_at,NA,NA,N/A_series_matrix_already_processed
1560145_at,NA,NA,N/A_series_matrix_already_processed
1560147_at,NA,NA,N/A_series_matrix_already_processed
1560148_at,NA,NA,N/A_series_matrix_already_processed
1560149_at,NA,NA,N/A_series_matrix_already_processed
1560151_x_at,NA,NA,N/A_series_matrix_already_processed
1560153_at,NA,NA,N/A_series_matrix_already_processed
1560154_a_at,NA,NA,N/A_series_matrix_already_processed
1560156_at,NA,NA,N/A_series_matrix_already_processed
1560161_at,NA,NA,N/A_series_matrix_already_processed
1560162_at,NA,NA,N/A_series_matrix_already_processed
1560163_at,NA,NA,N/A_series_matrix_already_processed
1560164_at,NA,NA,N/A_series_matrix_already_processed
1560168_at,NA,NA,N/A_series_matrix_already_processed
1560169_at,NA,NA,N/A_series_matrix_already_processed
1560171_at,NA,NA,N/A_series_matrix_already_processed
1560172_at,NA,NA,N/A_series_matrix_already_processed
1560174_at,NA,NA,N/A_series_matrix_already_processed
1560175_at,NA,NA,N/A_series_matrix_already_processed
1560176_s_at,NA,NA,N/A_series_matrix_already_processed
1560177_at,NA,NA,N/A_series_matrix_already_processed
1560178_at,NA,NA,N/A_series_matrix_already_processed
1560180_at,NA,NA,N/A_series_matrix_already_processed
1560181_at,NA,NA,N/A_series_matrix_already_processed
1560182_at,NA,NA,N/A_series_matrix_already_processed
1560184_at,NA,NA,N/A_series_matrix_already_processed
1560185_at,NA,NA,N/A_series_matrix_already_processed
1560187_at,NA,NA,N/A_series_matrix_already_processed
1560189_at,NA,NA,N/A_series_matrix_already_processed
1560197_at,NA,NA,N/A_series_matrix_already_processed
1560198_at,NA,NA,N/A_series_matrix_already_processed
1560199_x_at,NA,NA,N/A_series_matrix_already_processed
1560201_at,NA,NA,N/A_series_matrix_already_processed
1560202_at,NA,NA,N/A_series_matrix_already_processed
1560204_at,NA,NA,N/A_series_matrix_already_processed
1560207_at,NA,NA,N/A_series_matrix_already_processed
1560208_at,NA,NA,N/A_series_matrix_already_processed
1560209_at,NA,NA,N/A_series_matrix_already_processed
1560212_a_at,NA,NA,N/A_series_matrix_already_processed
1560213_at,NA,NA,N/A_series_matrix_already_processed
1560214_at,NA,NA,N/A_series_matrix_already_processed
1560219_at,NA,NA,N/A_series_matrix_already_processed
1560220_a_at,NA,NA,N/A_series_matrix_already_processed
1560222_at,NA,NA,N/A_series_matrix_already_processed
1560224_at,NA,NA,N/A_series_matrix_already_processed
1560225_at,NA,NA,N/A_series_matrix_already_processed
1560226_at,NA,NA,N/A_series_matrix_already_processed
1560227_at,NA,NA,N/A_series_matrix_already_processed
1560228_at,NA,NA,N/A_series_matrix_already_processed
1560230_at,NA,NA,N/A_series_matrix_already_processed
1560237_at,NA,NA,N/A_series_matrix_already_processed
1560238_at,NA,NA,N/A_series_matrix_already_processed
1560240_at,NA,NA,N/A_series_matrix_already_processed
1560241_at,NA,NA,N/A_series_matrix_already_processed
1560246_at,NA,NA,N/A_series_matrix_already_processed
1560250_s_at,NA,NA,N/A_series_matrix_already_processed
1560251_at,NA,NA,N/A_series_matrix_already_processed
1560253_at,NA,NA,N/A_series_matrix_already_processed
1560255_at,NA,NA,N/A_series_matrix_already_processed
1560257_at,NA,NA,N/A_series_matrix_already_processed
1560258_a_at,NA,NA,N/A_series_matrix_already_processed
1560259_at,NA,NA,N/A_series_matrix_already_processed
1560260_at,NA,NA,N/A_series_matrix_already_processed
1560262_at,NA,NA,N/A_series_matrix_already_processed
1560263_at,NA,NA,N/A_series_matrix_already_processed
1560264_at,NA,NA,N/A_series_matrix_already_processed
1560265_at,NA,NA,N/A_series_matrix_already_processed
1560271_at,NA,NA,N/A_series_matrix_already_processed
1560274_at,NA,NA,N/A_series_matrix_already_processed
1560275_at,NA,NA,N/A_series_matrix_already_processed
1560276_at,NA,NA,N/A_series_matrix_already_processed
1560277_a_at,NA,NA,N/A_series_matrix_already_processed
1560278_at,NA,NA,N/A_series_matrix_already_processed
1560279_a_at,NA,NA,N/A_series_matrix_already_processed
1560281_a_at,NA,NA,N/A_series_matrix_already_processed
1560282_at,NA,NA,N/A_series_matrix_already_processed
1560284_at,NA,NA,N/A_series_matrix_already_processed
1560285_at,NA,NA,N/A_series_matrix_already_processed
1560286_s_at,NA,NA,N/A_series_matrix_already_processed
1560288_at,NA,NA,N/A_series_matrix_already_processed
1560290_at,NA,NA,N/A_series_matrix_already_processed
1560291_at,NA,NA,N/A_series_matrix_already_processed
1560292_a_at,NA,NA,N/A_series_matrix_already_processed
1560295_at,NA,NA,N/A_series_matrix_already_processed
1560296_at,NA,NA,N/A_series_matrix_already_processed
1560297_at,NA,NA,N/A_series_matrix_already_processed
1560298_at,NA,NA,N/A_series_matrix_already_processed
1560300_a_at,NA,NA,N/A_series_matrix_already_processed
1560303_at,NA,NA,N/A_series_matrix_already_processed
1560305_x_at,NA,NA,N/A_series_matrix_already_processed
1560306_at,NA,NA,N/A_series_matrix_already_processed
1560309_s_at,NA,NA,N/A_series_matrix_already_processed
1560315_at,NA,NA,N/A_series_matrix_already_processed
1560316_s_at,NA,NA,N/A_series_matrix_already_processed
1560317_s_at,NA,NA,N/A_series_matrix_already_processed
1560318_at,NA,NA,N/A_series_matrix_already_processed
1560320_a_at,NA,NA,N/A_series_matrix_already_processed
1560322_at,NA,NA,N/A_series_matrix_already_processed
1560325_at,NA,NA,N/A_series_matrix_already_processed
1560327_at,NA,NA,N/A_series_matrix_already_processed
1560328_s_at,NA,NA,N/A_series_matrix_already_processed
1560330_at,NA,NA,N/A_series_matrix_already_processed
1560332_at,NA,NA,N/A_series_matrix_already_processed
1560334_at,NA,NA,N/A_series_matrix_already_processed
1560337_at,NA,NA,N/A_series_matrix_already_processed
1560339_s_at,NA,NA,N/A_series_matrix_already_processed
1560340_s_at,NA,NA,N/A_series_matrix_already_processed
1560342_at,NA,NA,N/A_series_matrix_already_processed
1560346_at,NA,NA,N/A_series_matrix_already_processed
1560347_at,NA,NA,N/A_series_matrix_already_processed
1560348_at,NA,NA,N/A_series_matrix_already_processed
1560349_at,NA,NA,N/A_series_matrix_already_processed
1560352_at,NA,NA,N/A_series_matrix_already_processed
1560353_at,NA,NA,N/A_series_matrix_already_processed
1560354_at,NA,NA,N/A_series_matrix_already_processed
1560358_at,NA,NA,N/A_series_matrix_already_processed
1560359_at,NA,NA,N/A_series_matrix_already_processed
1560369_at,NA,NA,N/A_series_matrix_already_processed
1560370_x_at,NA,NA,N/A_series_matrix_already_processed
1560371_at,NA,NA,N/A_series_matrix_already_processed
1560372_at,NA,NA,N/A_series_matrix_already_processed
1560373_a_at,NA,NA,N/A_series_matrix_already_processed
1560378_at,NA,NA,N/A_series_matrix_already_processed
1560380_at,NA,NA,N/A_series_matrix_already_processed
1560382_at,NA,NA,N/A_series_matrix_already_processed
1560383_at,NA,NA,N/A_series_matrix_already_processed
1560384_a_at,NA,NA,N/A_series_matrix_already_processed
1560385_x_at,NA,NA,N/A_series_matrix_already_processed
1560386_at,NA,NA,N/A_series_matrix_already_processed
1560390_s_at,NA,NA,N/A_series_matrix_already_processed
1560391_at,NA,NA,N/A_series_matrix_already_processed
1560395_at,NA,NA,N/A_series_matrix_already_processed
1560396_at,NA,NA,N/A_series_matrix_already_processed
1560397_s_at,NA,NA,N/A_series_matrix_already_processed
1560399_a_at,NA,NA,N/A_series_matrix_already_processed
1560402_at,NA,NA,N/A_series_matrix_already_processed
1560404_a_at,NA,NA,N/A_series_matrix_already_processed
1560405_at,NA,NA,N/A_series_matrix_already_processed
1560407_at,NA,NA,N/A_series_matrix_already_processed
1560409_at,NA,NA,N/A_series_matrix_already_processed
1560410_at,NA,NA,N/A_series_matrix_already_processed
1560411_at,NA,NA,N/A_series_matrix_already_processed
1560412_at,NA,NA,N/A_series_matrix_already_processed
1560413_at,NA,NA,N/A_series_matrix_already_processed
1560416_at,NA,NA,N/A_series_matrix_already_processed
1560418_at,NA,NA,N/A_series_matrix_already_processed
1560419_at,NA,NA,N/A_series_matrix_already_processed
1560422_at,NA,NA,N/A_series_matrix_already_processed
1560424_at,NA,NA,N/A_series_matrix_already_processed
1560425_s_at,NA,NA,N/A_series_matrix_already_processed
1560426_at,NA,NA,N/A_series_matrix_already_processed
1560429_at,NA,NA,N/A_series_matrix_already_processed
1560430_at,NA,NA,N/A_series_matrix_already_processed
1560431_at,NA,NA,N/A_series_matrix_already_processed
1560432_at,NA,NA,N/A_series_matrix_already_processed
1560433_at,NA,NA,N/A_series_matrix_already_processed
1560434_x_at,NA,NA,N/A_series_matrix_already_processed
1560435_at,NA,NA,N/A_series_matrix_already_processed
1560439_at,NA,NA,N/A_series_matrix_already_processed
1560443_at,NA,NA,N/A_series_matrix_already_processed
1560445_x_at,NA,NA,N/A_series_matrix_already_processed
1560446_at,NA,NA,N/A_series_matrix_already_processed
1560448_at,NA,NA,N/A_series_matrix_already_processed
1560449_at,NA,NA,N/A_series_matrix_already_processed
1560451_at,NA,NA,N/A_series_matrix_already_processed
1560453_at,NA,NA,N/A_series_matrix_already_processed
1560455_at,NA,NA,N/A_series_matrix_already_processed
1560456_at,NA,NA,N/A_series_matrix_already_processed
1560457_x_at,NA,NA,N/A_series_matrix_already_processed
1560458_s_at,NA,NA,N/A_series_matrix_already_processed
1560460_at,NA,NA,N/A_series_matrix_already_processed
1560463_at,NA,NA,N/A_series_matrix_already_processed
1560464_at,NA,NA,N/A_series_matrix_already_processed
1560467_at,NA,NA,N/A_series_matrix_already_processed
1560469_at,NA,NA,N/A_series_matrix_already_processed
1560472_at,NA,NA,N/A_series_matrix_already_processed
1560474_at,NA,NA,N/A_series_matrix_already_processed
1560475_at,NA,NA,N/A_series_matrix_already_processed
1560476_at,NA,NA,N/A_series_matrix_already_processed
1560477_a_at,NA,NA,N/A_series_matrix_already_processed
1560480_at,NA,NA,N/A_series_matrix_already_processed
1560482_at,NA,NA,N/A_series_matrix_already_processed
1560483_at,NA,NA,N/A_series_matrix_already_processed
1560485_at,NA,NA,N/A_series_matrix_already_processed
1560486_at,NA,NA,N/A_series_matrix_already_processed
1560488_at,NA,NA,N/A_series_matrix_already_processed
1560489_at,NA,NA,N/A_series_matrix_already_processed
1560490_at,NA,NA,N/A_series_matrix_already_processed
1560491_at,NA,NA,N/A_series_matrix_already_processed
1560492_at,NA,NA,N/A_series_matrix_already_processed
1560493_a_at,NA,NA,N/A_series_matrix_already_processed
1560494_a_at,NA,NA,N/A_series_matrix_already_processed
1560495_at,NA,NA,N/A_series_matrix_already_processed
1560496_at,NA,NA,N/A_series_matrix_already_processed
1560498_at,NA,NA,N/A_series_matrix_already_processed
1560499_at,NA,NA,N/A_series_matrix_already_processed
1560500_at,NA,NA,N/A_series_matrix_already_processed
1560503_a_at,NA,NA,N/A_series_matrix_already_processed
1560506_at,NA,NA,N/A_series_matrix_already_processed
1560507_at,NA,NA,N/A_series_matrix_already_processed
1560509_at,NA,NA,N/A_series_matrix_already_processed
1560510_at,NA,NA,N/A_series_matrix_already_processed
1560511_at,NA,NA,N/A_series_matrix_already_processed
1560512_at,NA,NA,N/A_series_matrix_already_processed
1560513_at,NA,NA,N/A_series_matrix_already_processed
1560514_at,NA,NA,N/A_series_matrix_already_processed
1560516_at,NA,NA,N/A_series_matrix_already_processed
1560517_s_at,NA,NA,N/A_series_matrix_already_processed
1560520_at,NA,NA,N/A_series_matrix_already_processed
1560522_at,NA,NA,N/A_series_matrix_already_processed
1560523_at,NA,NA,N/A_series_matrix_already_processed
1560524_at,NA,NA,N/A_series_matrix_already_processed
1560525_at,NA,NA,N/A_series_matrix_already_processed
1560526_at,NA,NA,N/A_series_matrix_already_processed
1560527_at,NA,NA,N/A_series_matrix_already_processed
1560528_at,NA,NA,N/A_series_matrix_already_processed
1560531_at,NA,NA,N/A_series_matrix_already_processed
1560533_at,NA,NA,N/A_series_matrix_already_processed
1560536_at,NA,NA,N/A_series_matrix_already_processed
1560537_at,NA,NA,N/A_series_matrix_already_processed
1560538_at,NA,NA,N/A_series_matrix_already_processed
1560540_x_at,NA,NA,N/A_series_matrix_already_processed
1560542_at,NA,NA,N/A_series_matrix_already_processed
1560543_at,NA,NA,N/A_series_matrix_already_processed
1560547_at,NA,NA,N/A_series_matrix_already_processed
1560548_at,NA,NA,N/A_series_matrix_already_processed
1560550_at,NA,NA,N/A_series_matrix_already_processed
1560552_a_at,NA,NA,N/A_series_matrix_already_processed
1560553_at,NA,NA,N/A_series_matrix_already_processed
1560554_a_at,NA,NA,N/A_series_matrix_already_processed
1560556_a_at,NA,NA,N/A_series_matrix_already_processed
1560557_at,NA,NA,N/A_series_matrix_already_processed
1560558_at,NA,NA,N/A_series_matrix_already_processed
1560559_at,NA,NA,N/A_series_matrix_already_processed
1560560_at,NA,NA,N/A_series_matrix_already_processed
1560562_a_at,NA,NA,N/A_series_matrix_already_processed
1560563_at,NA,NA,N/A_series_matrix_already_processed
1560565_at,NA,NA,N/A_series_matrix_already_processed
1560566_at,NA,NA,N/A_series_matrix_already_processed
1560570_a_at,NA,NA,N/A_series_matrix_already_processed
1560573_at,NA,NA,N/A_series_matrix_already_processed
1560576_at,NA,NA,N/A_series_matrix_already_processed
1560577_at,NA,NA,N/A_series_matrix_already_processed
1560579_s_at,NA,NA,N/A_series_matrix_already_processed
1560581_at,NA,NA,N/A_series_matrix_already_processed
1560582_a_at,NA,NA,N/A_series_matrix_already_processed
1560587_s_at,NA,NA,N/A_series_matrix_already_processed
1560588_at,NA,NA,N/A_series_matrix_already_processed
1560589_a_at,NA,NA,N/A_series_matrix_already_processed
